time,Display&DV360_impression,Google_Search_impression,Meta_Ads_impression,Newspaper_impression,OOH_impression,Radio_impression,TikTok_Ads_impression,TV_&_Offline_impression,YouTube_Ads_impression,Display&DV360_spend,Google_Search_spend,Meta_Ads_spend,Newspaper_spend,OOH_spend,Radio_spend,TikTok_Ads_spend,TV_&_Offline_spend,YouTube_Ads_spend,GQV,conversions
2022-10-30,18781.8,88261.6,24931.5,3428,147665.2,38289.1,27424.7,45946.9,21599.1,133768.6,647.2,240.4,25.5,1150.7,298.3,133768.6,647.2,240.4,-8104.6,821517.8
2022-10-31,6058,28468.4,8041.6,1105.7,47628.8,12350,8845.7,14820,6966.7,43146.5,208.8,77.5,8.2,371.2,96.2,43146.5,208.8,77.5,-2614.1,264977
2022-11-01,4956.5,23292.3,6579.5,904.6,38969,10104.5,7237.4,12125.4,5700,35301.7,170.8,63.4,6.7,303.7,78.7,35301.7,170.8,63.4,-2138.8,216799.4
2022-11-02,64159.8,74581,26709.5,33132.4,191525.2,97160.6,29380.4,116592.7,73783.8,457,546.9,257512.4,246.2,1492.5,757.1,457,546.9,257512.4,258011.6,775591.6
2022-11-03,61216.7,71159.8,25484.3,31612.6,182739.6,92703.6,28032.7,111244.3,70399.2,436,521.8,245699.8,234.9,1424.1,722.3,436,521.8,245699.8,246176.1,740013.7
2022-11-04,44021.9,51172.1,18326.1,22733.1,131410.8,66664.6,20158.7,79997.5,50625.1,313.5,375.2,176686.5,168.9,1024.1,519.4,313.5,375.2,176686.5,177029,532155.2
2022-11-05,44121.8,51288.3,18367.7,22784.7,131709.2,66816,20204.5,80179.2,50740.1,314.2,376.1,177087.7,169.3,1026.4,520.6,314.2,376.1,177087.7,177431,533363.5
2022-11-06,48785,56708.9,20309,25192.8,145629.3,73877.6,22339.9,88653.1,56102.7,347.5,415.8,195803.8,187.2,1134.9,575.6,347.5,415.8,195803.8,196183.3,589733.7
2022-11-07,26868.5,31232.7,11185.3,13875,80206,40688.4,12303.8,48826.1,30898.8,191.4,229,107839.8,103.1,625,317,191.4,229,107839.8,108048.9,324798.6
2022-11-08,21983.4,25554,9151.6,11352.3,65623.1,33290.5,10066.7,39948.7,25280.9,156.6,187.4,88232.6,84.4,511.4,259.4,156.6,187.4,88232.6,88403.6,265744.3
2022-11-09,92798.6,79768.3,75463.6,30530.5,222414.4,72144.3,83009.9,86573.2,106718.4,660.9,584.9,727.6,226.9,1733.2,562.1,660.9,584.9,727.6,42723.5,880044.2
2022-11-10,120842.8,103874.7,98269.1,39756.9,289629.3,93946.7,108096,112736.1,138969.3,860.7,761.7,947.4,295.4,2257,732,860.7,761.7,947.4,55634.8,1145998.3
2022-11-11,29645.3,25482.7,24107.5,9753.2,71052.3,23047.1,26518.3,27656.6,34092.1,211.1,186.9,232.4,72.5,553.7,179.6,211.1,186.9,232.4,13648.4,281137.9
2022-11-12,74427.8,63977,60524.4,24486.5,178384.3,57862.3,66576.9,69434.8,85591.9,530.1,469.1,583.5,182,1390.1,450.9,530.1,469.1,583.5,34265.8,705826.6
2022-11-13,60313.8,51844.9,49047,19843.1,144556.8,46889.7,53951.7,56267.7,69360.9,429.6,380.2,472.9,147.5,1126.5,365.4,429.6,380.2,472.9,27767.9,571978.8
2022-11-14,34470.9,29630.6,28031.6,11340.8,82617.8,26798.6,30834.8,32158.4,39641.5,245.5,217.3,270.3,84.3,643.8,208.8,245.5,217.3,270.3,15870,326900.1
2022-11-15,28203.4,24243.2,22934.9,9278.8,67596.4,21926.2,25228.4,26311.4,32433.9,200.9,177.8,221.1,69,526.8,170.8,200.9,177.8,221.1,12984.6,267463.7
2022-11-16,114461.2,119853.5,98508.8,74739.7,266532.9,148362.6,108359.7,178035.1,131630.4,815.2,878.9,949.7,555.4,2077,1156,815.2,878.9,949.7,45831.6,830133
2022-11-17,59237.6,62028.3,50981.7,38680.4,137939.9,76782.7,56079.8,92139.3,68123.2,421.9,454.8,491.5,287.4,1074.9,598.3,421.9,454.8,491.5,23719.4,429622.2
2022-11-18,88793,92976,76417.9,57979.2,206762.2,115091.9,84059.7,138110.3,102111.9,632.4,681.8,736.8,430.8,1611.3,896.8,632.4,681.8,736.8,35553.8,643973.5
2022-11-19,107547.6,112614.1,92558.7,70225.4,250433.9,139401.3,101814.6,167281.5,123679.7,766,825.8,892.4,521.8,1951.6,1086.2,766,825.8,892.4,43063.3,779991.7
2022-11-20,123720.7,129549.2,106477.8,80785.9,288094.4,160364.6,117125.6,192437.5,142278.8,881.2,949.9,1026.6,600.3,2245.1,1249.5,881.2,949.9,1026.6,49539.2,897287.8
2022-11-21,56134,58778.5,48310.6,36653.8,130712.9,72759.9,53141.7,87311.9,64554.1,399.8,431,465.8,272.4,1018.6,566.9,399.8,431,465.8,22476.7,407113.5
2022-11-22,45927.8,48091.5,39526.9,29989.5,106947,59530.8,43479.6,71437,52817,327.1,352.6,381.1,222.8,833.4,463.9,327.1,352.6,381.1,18390,333092.8
2022-11-23,45203.8,53557.7,20399.6,18670.2,128404.3,61023.7,22439.5,73228.5,51984.4,322,392.7,196.7,138.7,1000.6,475.5,322,392.7,196.7,-21845.4,721892
2022-11-24,42165.9,49958.4,19028.6,17415.4,119775,56922.6,20931.5,68307.2,48490.8,300.3,366.3,183.5,129.4,933.4,443.5,300.3,366.3,183.5,-20377.2,673377.6
2022-11-25,8187,9700,3694.6,3381.4,23255.8,11052.2,4064.1,13262.7,9415.1,58.3,71.1,35.6,25.1,181.2,86.1,58.3,71.1,35.6,-3956.5,130744.4
2022-11-26,47169.5,55886.8,21286.7,19482,133988.1,63677.4,23415.3,76412.9,54245,336,409.8,205.2,144.8,1044.1,496.2,336,409.8,205.2,-22795.3,753284.3
2022-11-27,72478.8,85873.4,32708.2,29935.3,205880.8,97844.2,35979.1,117413,83350.7,516.2,629.7,315.3,222.4,1604.4,762.4,516.2,629.7,315.3,-35026.4,1157466.6
2022-11-28,31248.9,37023.9,14102,12906.5,88764.4,42185,15512.2,50622,35936.2,222.6,271.5,136,95.9,691.7,328.7,222.6,271.5,136,-15101.4,499035.8
2022-11-29,25567.3,30292.2,11538,10559.8,72625.5,34515,12691.8,41418,29402.4,182.1,222.1,111.2,78.5,566,268.9,182.1,222.1,111.2,-12355.7,408302
2022-11-30,15232,43200.4,18726.2,14491.9,66383.6,59752.6,20598.8,71703.2,17516.8,108485.6,316.8,180.5,107.7,517.3,465.6,108485.6,316.8,180.5,18045.7,429406.9
2022-12-01,25766.4,73077.9,31677.3,24514.6,112294.6,101077.6,34845,121293.1,29631.3,183514.3,535.9,305.4,182.2,875.1,787.6,183514.3,535.9,305.4,30526.1,726385
2022-12-02,12197.4,34593.9,14995.5,11604.8,53158.5,47848.5,16495.1,57418.3,14027,86872.8,253.7,144.6,86.2,414.3,372.8,86872.8,253.7,144.6,14450.6,343859.2
2022-12-03,20386.2,57818.9,25062.9,19395.8,88846.9,79972.1,27569.2,95966.5,23444.2,145195.6,424,241.6,144.1,692.4,623.1,145195.6,424,241.6,24152.1,574712.2
2022-12-04,24159.7,68521,29702,22985.9,105292.3,94774.8,32672.2,113729.7,27783.6,172071,502.4,286.4,170.8,820.5,738.5,172071,502.4,286.4,28622.6,681090.1
2022-12-05,16227,46022.4,19949.5,15438.6,70720,63655.9,21944.4,76387,18661,115572.2,337.5,192.3,114.7,551.1,496,115572.2,337.5,192.3,19224.5,457457.1
2022-12-06,13276.6,37654.7,16322.3,12631.6,57861.8,52082.1,17954.5,62498.5,15268.1,94559.1,276.1,157.4,93.9,450.9,405.8,94559.1,276.1,157.4,15729.1,374283.1
2022-12-07,12896.5,12853.7,10570.3,4979.5,28947.3,13779.9,11627.4,16535.9,14831,91.9,94.3,101.9,37,225.6,107.4,91.9,94.3,101.9,12251.9,100001
2022-12-08,83037.1,82761.6,68059.4,32061.4,186383.4,88725,74865.4,106470,95492.7,591.4,606.9,656.2,238.2,1452.5,691.3,591.4,606.9,656.2,78886.8,643878.6
2022-12-09,74151.5,73905.5,60776.6,28630.6,166439.1,79230.8,66854.2,95077,85274.3,528.1,541.9,586,212.8,1297,617.4,528.1,541.9,586,70445.4,574979
2022-12-10,55049.3,54866.6,45119.8,21255.1,123562.5,58820,49631.8,70584.1,63306.6,392.1,402.3,435,157.9,962.9,458.3,392.1,402.3,435,52297.8,426857.9
2022-12-11,118369.1,117976.4,97018.5,45703.5,265689,126477.2,106720.3,151772.7,136124.5,843.1,865.1,935.4,339.6,2070.5,985.5,843.1,865.1,935.4,112452.9,917847.1
2022-12-12,99793.8,99462.7,81793.6,38531.4,223995,106629.5,89973,127955.4,114762.8,710.8,729.3,788.6,286.3,1745.6,830.8,710.8,729.3,788.6,94806,773811.5
2022-12-13,81649.4,81378.5,66922,31525.7,183268.7,87242.3,73614.3,104690.8,93896.9,581.5,596.7,645.2,234.3,1428.2,679.8,581.5,596.7,645.2,77568.5,633118.5
2022-12-14,22970.3,39786.6,22663,4364.2,89124.5,26795,24929.3,32154,26415.8,163.6,291.7,218.5,32430.1,694.5,208.8,163.6,291.7,218.5,-16414.1,503197.8
2022-12-15,35776.5,61968.2,35297.9,6797.3,138812.4,41733.6,38827.7,50080.3,41142.9,254.8,454.4,340.3,50510.3,1081.7,325.2,254.8,454.4,340.3,-25565.2,783736.7
2022-12-16,29076.3,50362.9,28687.3,5524.3,112815.9,33917.8,31556.1,40701.3,33437.8,207.1,369.3,276.6,41050.8,879.2,264.3,207.1,369.3,276.6,-20777.4,636959.8
2022-12-17,34469.4,59704.1,34008.2,6549,133740.9,40208.8,37409.1,48250.6,39639.8,245.5,437.8,327.9,48664.8,1042.2,313.3,245.5,437.8,327.9,-24631.2,755102.5
2022-12-18,42994.1,74469.7,42418.9,8168.6,166816.6,50152.9,46660.8,60183.5,49443.2,306.2,546.1,409,60700.3,1300,390.8,306.2,546.1,409,-30722.8,941848.8
2022-12-19,19091,33067.4,18835.6,3627.2,74073,22269.8,20719.2,26723.8,21954.7,136,242.5,181.6,26953.3,577.2,173.5,136,242.5,181.6,-13642.1,418217.3
2022-12-20,15619.9,27055.2,15411,2967.7,60605.2,18220.8,16952.1,21864.9,17962.9,111.2,198.4,148.6,22052.7,472.3,142,111.2,198.4,148.6,-11161.7,342177.8
2022-12-21,16526.6,35278.4,6459.9,3844.8,42770.4,30471.2,7105.9,36565.5,19005.6,117.7,258.7,62281.3,28570.1,333.3,237.4,117.7,258.7,62281.3,286.7,266740.1
2022-12-22,46571.8,99414.4,18203.9,10834.5,120526.8,85867.8,20024.3,103041.3,53557.6,331.7,729,175508.3,80510.5,939.2,669.1,331.7,729,175508.3,808,751672.2
2022-12-23,61419.6,131109.1,24007.6,14288.7,158952.5,113243.7,26408.4,135892.4,70632.6,437.4,961.4,231462.9,106178.5,1238.7,882.4,437.4,961.4,231462.9,1065.6,991316.3
2022-12-24,48748.3,104060.3,19054.7,11340.9,126159.4,89880.6,20960.1,107856.8,56060.5,347.2,763,183710.3,84273,983.1,700.3,347.2,763,183710.3,845.7,786800.1
2022-12-25,36874.7,78714.3,14413.5,8578.6,95430.7,67988.4,15854.9,81586.1,42405.8,262.6,577.2,138964,63746.6,743.7,529.8,262.6,577.2,138964,639.7,595159.1
2022-12-26,29349.6,62651,11472.1,6827.9,75956.1,54114,12619.3,64936.8,33752.1,209,459.4,110605.5,50737.8,591.9,421.7,209,459.4,110605.5,509.2,473704.6
2022-12-27,24013.3,51259.9,9386.3,5586.5,62145.9,44275.1,10324.9,53130.1,27615.3,171,375.9,90495.4,41512.8,484.3,345,171,375.9,90495.4,416.6,387576.5
2022-12-28,50708.4,48714.5,62578.7,22171.5,146689.7,124193.6,68836.6,149032.4,58314.7,361.2,357.2,603.3,164.8,1143.1,967.7,361.2,357.2,603.3,45756.9,740697.5
2022-12-29,76111.7,73118.8,93928.6,33278.7,220176.3,186410.5,103321.5,223692.7,87528.4,542.1,536.2,905.6,247.3,1715.8,1452.5,542.1,536.2,905.6,68679.6,1111762.4
2022-12-30,17541.8,16852,21648.1,7669.9,50744.9,42962.8,23812.9,51555.3,20173,124.9,123.6,208.7,57,395.4,334.8,124.9,123.6,208.7,15828.9,256232.4
2022-12-31,61330.2,58918.6,75686.9,26815.7,177416.4,150208.2,83255.6,180249.8,70529.7,436.8,432,729.7,199.3,1382.6,1170.4,436.8,432,729.7,55341.5,895849.4
2023-01-01,10875.5,10447.8,13421.3,4755.1,31460.6,26635.8,14763.4,31963,12506.8,77.5,76.6,129.4,35.3,245.2,207.5,77.5,76.6,129.4,9813.5,158857.6
2023-01-02,26286.5,25252.8,32439.8,11493.4,76041.7,64380.1,35683.8,77256.1,30229.4,187.2,185.2,312.8,85.4,592.6,501.6,187.2,185.2,312.8,23719.7,383966.1
2023-01-03,21507.1,20661.4,26541.7,9403.7,62215.9,52674.6,29195.9,63209.5,24733.2,153.2,151.5,255.9,69.9,484.8,410.4,153.2,151.5,255.9,19407,314154.1
2023-01-04,4838,17802.2,7770.9,1563.6,32386.9,22632.1,8548,27158.5,5563.6,34.5,130.5,74.9,11.6,252.4,176.3,34.5,130.5,74.9,13457.8,235370
2023-01-05,36553.3,134504.8,58713,11814.1,244699.9,170997.5,64584.3,205197,42036.3,260.3,986.3,566.1,87.8,1906.9,1332.4,260.3,986.3,566.1,101681.2,1778345.9
2023-01-06,25150.1,92544.4,40396.8,8128.6,168362.7,117652.7,44436.4,141183.2,28922.6,179.1,678.6,389.5,60.4,1312,916.7,179.1,678.6,389.5,69960.4,1223568.6
2023-01-07,940,3458.9,1509.9,303.8,6292.7,4397.3,1660.8,5276.8,1081,6.7,25.4,14.6,2.3,49,34.3,6.7,25.4,14.6,2614.8,45731.6
2023-01-08,22886.3,84214.5,36760.7,7396.9,153208.4,107062.8,40436.7,128475.4,26319.2,163,617.5,354.4,55,1193.9,834.2,163,617.5,354.4,63663.3,1113435.5
2023-01-09,1087.5,4001.7,1746.8,351.5,7280.2,5087.5,1921.5,6105,1250.7,7.7,29.3,16.8,2.6,56.7,39.6,7.7,29.3,16.8,3025.2,52908.7
2023-01-10,889.8,3274.2,1429.2,287.6,5956.6,4162.5,1572.1,4995,1023.3,6.3,24,13.8,2.1,46.4,32.4,6.3,24,13.8,2475.2,43289
2023-01-11,33129.6,74053.7,27332.8,26010.4,264347.2,166956.7,30066,200348,38099.1,236,543,263.5,193281,2060,1300.9,236,543,263.5,-273,1471179.9
2023-01-12,1708.7,3819.5,1409.8,1341.6,13634.4,8611.2,1550.7,10333.5,1965.1,12.2,28,13.6,9969,106.3,67.1,12.2,28,13.6,-14.1,75880
2023-01-13,15011.7,33555.2,12385,11785.8,119780.9,75651.4,13623.5,90781.6,17263.4,106.9,246.1,119.4,87579.4,933.4,589.5,106.9,246.1,119.4,-123.7,666620.6
2023-01-14,168,375.6,138.6,131.9,1340.8,846.8,152.5,1016.2,193.2,1.2,2.8,1.3,980.3,10.4,6.6,1.2,2.8,1.3,-1.4,7461.8
2023-01-15,10167.9,22728.1,8388.8,7982.9,81131.7,51241.3,9227.7,61489.5,11693.1,72.4,166.7,80.9,59320.6,632.2,399.3,72.4,166.7,80.9,-83.8,451525.1
2023-01-16,17749.6,39675.2,14643.8,13935.4,141627.1,89449,16108.2,107338.8,20412,126.4,290.9,141.2,103552.6,1103.7,697,126.4,290.9,141.2,-146.2,788201.8
2023-01-17,14522.4,32461.5,11981.3,11401.7,115876.7,73185.6,13179.5,87822.7,16700.7,103.4,238,115.5,84724.8,903,570.3,103.4,238,115.5,-119.7,644892.4
2023-01-18,66462.2,96573.1,60264,10875.7,118778.3,27553.1,66290.4,33063.7,76431.5,473.4,708.1,581,80.8,925.6,214.7,473.4,708.1,581,-2298.7,904021.9
2023-01-19,56380.3,81923.7,51122.4,9226,100760.5,23373.5,56234.7,28048.2,64837.4,401.6,600.7,492.9,68.6,785.2,182.1,401.6,600.7,492.9,-1950,766888.5
2023-01-20,71268.1,103556.5,64621.8,11662.2,127367.4,29545.5,71084,35454.6,81958.4,507.6,759.4,623,86.7,992.6,230.2,507.6,759.4,623,-2464.9,969393.1
2023-01-21,35724.9,51910.3,32393.3,5846,63846.1,14810.4,35632.6,17772.5,41083.7,254.4,380.6,312.3,43.4,497.5,115.4,254.4,380.6,312.3,-1235.6,485932.7
2023-01-22,31191.9,45323.5,28283,5104.2,55744.8,12931.2,31111.3,15517.4,35870.7,222.2,332.3,272.7,37.9,434.4,100.8,222.2,332.3,272.7,-1078.8,424274.1
2023-01-23,5603.2,8141.8,5080.7,916.9,10013.9,2322.9,5588.8,2787.5,6443.7,39.9,59.7,49,6.8,78,18.1,39.9,59.7,49,-193.8,76215.6
2023-01-24,4584.5,6661.5,4156.9,750.2,8193.2,1900.6,4572.6,2280.7,5272.1,32.7,48.8,40.1,5.6,63.8,14.8,32.7,48.8,40.1,-158.6,62358.3
2023-01-25,10198.7,44916.3,43648,2775.7,118421.5,32908.6,48012.8,39490.3,11728.5,72.6,329.4,420.8,206260.9,922.8,256.4,72.6,329.4,420.8,-103767.7,1177411.5
2023-01-26,8577.3,37775.4,36708.7,2334.4,99594.5,27676.7,40379.6,33212.1,9863.9,61.1,277,353.9,173469,776.1,215.7,61.1,277,353.9,-87270.4,990223.6
2023-01-27,10243.7,45114.3,43840.5,2787.9,118943.6,33053.7,48224.5,39664.5,11780.2,73,330.8,422.7,207170.4,926.9,257.6,73,330.8,422.7,-104225.2,1182603.2
2023-01-28,3048.8,13427.3,13048.2,829.8,35401,9837.7,14353,11805.3,3506.1,21.7,98.5,125.8,61659.8,275.9,76.7,21.7,98.5,125.8,-31020.4,351976.6
2023-01-29,4565.5,20107.2,19539.4,1242.6,53012.4,14731.8,21493.3,17678.2,5250.4,32.5,147.4,188.4,92334.4,413.1,114.8,32.5,147.4,188.4,-46452.5,527078.3
2023-01-30,426,1876.3,1823.3,115.9,4946.8,1374.7,2005.6,1649.6,489.9,3,13.8,17.6,8616.1,38.5,10.7,3,13.8,17.6,-4334.7,49184
2023-01-31,348.6,1535.1,1491.8,94.9,4047.4,1124.7,1641,1349.7,400.9,2.5,11.3,14.4,7049.6,31.5,8.8,2.5,11.3,14.4,-3546.6,40241.5
2023-02-01,21252.9,21849,33060.9,2342.1,73666.3,32106.6,36366.9,38527.9,24440.8,151.4,160.2,318.7,17404,574.1,250.2,151.4,160.2,318.7,12043.4,382371.4
2023-02-02,58922.1,60574.6,91658.8,6493.3,204234.6,89013.2,100824.7,106815.8,67760.4,419.7,444.2,883.7,48251.4,1591.6,693.6,419.7,444.2,883.7,33389.5,1060096.8
2023-02-03,51692.4,53142.1,80412.3,5696.6,179175,78091.3,88453.5,93709.5,59446.2,368.2,389.7,775.3,42330.9,1396.3,608.5,368.2,389.7,775.3,29292.6,930023
2023-02-04,30554.4,31411.4,47530.3,3367.2,105907.1,46158.4,52283.3,55390,35137.6,217.6,230.3,458.3,25021.1,825.3,359.7,217.6,230.3,458.3,17314.4,549720
2023-02-05,2436,2504.3,3789.4,268.4,8443.5,3680,4168.3,4416,2801.4,17.3,18.4,36.5,1994.8,65.8,28.7,17.3,18.4,36.5,1380.4,43826.9
2023-02-06,28408.9,29205.6,44192.7,3130.7,98470.3,42917.1,48611.9,51500.5,32670.2,202.3,214.2,426.1,23264.1,767.4,334.4,202.3,214.2,426.1,16098.5,511118.2
2023-02-07,23243.6,23895.5,36157.6,2561.5,80566.6,35114,39773.4,42136.8,26730.2,165.5,175.2,348.6,19034.2,627.8,273.6,165.5,175.2,348.6,13171.5,418187.6
2023-02-08,20754.7,43953.8,24638.7,1342.8,79966.1,24715.8,27102.5,29658.9,23867.9,147.8,322.3,237.5,99785.9,623.2,192.6,147.8,322.3,237.5,-11926.2,505667.1
2023-02-09,38891.1,82362.7,46169.1,2516.3,149844.2,46313.6,50786,55576.3,44724.8,277,603.9,445.1,186983.4,1167.7,360.9,277,603.9,445.1,-22348,947542.6
2023-02-10,36812.3,77960.2,43701.2,2381.8,141834.7,43838,48071.3,52605.6,42334.2,262.2,571.7,421.3,176988.6,1105.3,341.6,262.2,571.7,421.3,-21153.4,896894
2023-02-11,30970.7,65589,36766.5,2003.8,119327.5,36881.5,40443.1,44257.9,35616.3,220.6,480.9,354.5,148903.1,929.9,287.4,220.6,480.9,354.5,-17796.7,754569.8
2023-02-12,23649.5,50084.4,28075.2,1530.1,91119.6,28163.1,30882.7,33795.7,27196.9,168.4,367.3,270.7,113703.7,710.1,219.4,168.4,367.3,270.7,-13589.7,576196.2
2023-02-13,9141.1,19358.8,10851.7,591.4,35219.9,10885.7,11936.9,13062.8,10512.3,65.1,142,104.6,43949.2,274.5,84.8,65.1,142,104.6,-5252.7,222713.6
2023-02-14,7479.1,15839,8878.7,483.9,28816.3,8906.5,9766.6,10687.8,8600.9,53.3,116.1,85.6,35958.4,224.6,69.4,53.3,116.1,85.6,-4297.7,182220.2
2023-02-15,55551.3,52832.7,36150.5,50646,288313.6,158950.7,39765.5,190740.9,63884,395649.5,387.4,348.5,376.3,2246.8,1238.5,395649.5,387.4,348.5,-17751.9,1454061.9
2023-02-16,24359.4,23167.3,15852.1,22208.4,126426.4,69700.4,17437.3,83640.5,28013.3,173493.5,169.9,152.8,165,985.2,543.1,173493.5,169.9,152.8,-7784.3,637610.7
2023-02-17,15343.5,14592.6,9984.9,13988.6,79633.3,43902.8,10983.4,52683.4,17645,109280,107,96.3,103.9,620.6,342.1,109280,107,96.3,-4903.1,401617.7
2023-02-18,33223.7,31597.7,21620.6,30290,172432.4,95064,23782.6,114076.9,38207.3,236627,231.7,208.4,225.1,1343.7,740.7,236627,231.7,208.4,-10616.9,869634.3
2023-02-19,19021.8,18090.9,12378.6,17342.1,98723.9,54427.7,13616.4,65313.2,21875.1,135477.7,132.7,119.3,128.9,769.3,424.1,135477.7,132.7,119.3,-6078.6,497897.5
2023-02-20,4316.3,4105,2808.8,3935.1,22401.6,12350.3,3089.7,14820.3,4963.7,30741.5,30.1,27.1,29.2,174.6,96.2,30741.5,30.1,27.1,-1379.3,112978.8
2023-02-21,3531.5,3358.7,2298.1,3219.7,18328.6,10104.8,2528,12125.7,4061.2,25152.1,24.6,22.2,23.9,142.8,78.7,25152.1,24.6,22.2,-1128.5,92437.2
2023-02-22,23017.9,45325.6,25096.4,2736.3,70221.8,31554.6,27606,37865.5,26470.6,163.9,332.4,242,20333.4,547.2,245.9,163.9,332.4,242,-15532.5,596430.1
2023-02-23,20772.6,40904.4,22648.4,2469.4,63372.1,28476.6,24913.2,34172,23888.5,147.9,299.9,218.4,18350,493.8,221.9,147.9,299.9,218.4,-14017.4,538251.8
2023-02-24,48532.5,95567.8,52915,5769.5,148060.7,66532,58206.5,79838.4,55812.4,345.7,700.8,510.2,42872.4,1153.8,518.4,345.7,700.8,510.2,-32749.9,1257555.9
2023-02-25,49548.8,97569,54023.1,5890.3,151161.1,67925.2,59425.4,81510.2,56981.1,352.9,715.4,520.8,43770.1,1178,529.3,352.9,715.4,520.8,-33435.7,1283889.4
2023-02-26,35487.9,69881,38692.5,4218.7,108264.8,48649.5,42561.7,58379.3,40811.1,252.8,512.4,373,31349.1,843.7,379.1,252.8,512.4,373,-23947.4,919548.9
2023-02-27,2720.5,5357,2966.1,323.4,8299.5,3729.4,3262.7,4475.3,3128.5,19.4,39.3,28.6,2403.2,64.7,29.1,19.4,39.3,28.6,-1835.8,70491.6
2023-02-28,2225.8,4383,2426.8,264.6,6790.5,3051.3,2669.5,3661.6,2559.7,15.9,32.1,23.4,1966.2,52.9,23.8,15.9,32.1,23.4,-1502,57674.9
2023-03-01,5776.2,28260.6,10065.3,124.1,16622.7,22396.4,11071.8,26875.7,6642.6,41139.4,207.2,97042,92240.8,129.5,174.5,41139.4,207.2,97042,-2730.3,458368.6
2023-03-02,14570.7,71288.7,25390.3,313.1,41931.5,56496,27929.3,67795.2,16756.3,103776.2,522.7,244793.3,232682.1,326.8,440.2,103776.2,522.7,244793.3,-6887.2,1156257.6
2023-03-03,13163.1,64401.8,22937.4,282.9,37880.7,51038.2,25231.1,61245.8,15137.6,93750.8,472.2,221144.8,210203.6,295.2,397.7,93750.8,472.2,221144.8,-6221.9,1044556.2
2023-03-04,13902.7,68020.1,24226.1,298.8,40008.9,53905.6,26648.7,64686.8,15988.1,99018,498.8,233569.4,222013.5,311.8,420,99018,498.8,233569.4,-6571.5,1103242.6
2023-03-05,592.6,2899.1,1032.6,12.7,1705.2,2297.5,1135.8,2757.1,681.4,4220.3,21.3,9955.1,9462.6,13.3,17.9,4220.3,21.3,9955.1,-280.1,47021.9
2023-03-06,4771.9,23347,8315.3,102.5,13732.5,18502.4,9146.8,22202.8,5487.7,33986.5,171.2,80169.5,76203,107,144.2,33986.5,171.2,80169.5,-2255.6,378672.7
2023-03-07,3904.3,19102.1,6803.4,83.9,11235.7,15138.3,7483.7,18166,4489.9,27807.2,140.1,65593.2,62347.9,87.6,118,27807.2,140.1,65593.2,-1845.5,309823.1
2023-03-08,13284.1,12034.9,9692.9,5349.4,23371.6,20343.6,10662.2,24412.3,15276.7,94.6,88.2,93.5,39.8,182.1,158.5,94.6,88.2,93.5,-14112.4,232240.4
2023-03-09,29731.1,26935.2,21693.7,11972.5,52307.6,45530.7,23863,54636.9,34190.7,211.8,197.5,209.2,89,407.6,354.8,211.8,197.5,209.2,-31584.7,519774.5
2023-03-10,69839.2,63271.5,50959.1,28123.7,122872.3,106953.1,56055,128343.7,80315.1,497.4,464,491.3,209,957.5,833.4,497.4,464,491.3,-74193.5,1220967.1
2023-03-11,45379.6,41112.1,33111.8,18274,79839,69495.1,36423,83394.2,52186.5,323.2,301.5,319.2,135.8,622.2,541.5,323.2,301.5,319.2,-48208.8,793350.4
2023-03-12,50606.8,45847.8,36925.9,20379,89035.7,77500.3,40618.5,93000.3,58197.8,360.4,336.2,356,151.4,693.8,603.9,360.4,336.2,356,-53762,884736.2
2023-03-13,21336.8,19330.3,15568.6,8592.2,37539.1,32675.5,17125.5,39210.6,24537.3,152,141.7,150.1,63.8,292.5,254.6,152,141.7,150.1,-22667,373020.9
2023-03-14,17457.3,15815.7,12738,7029.9,30713.8,26734.5,14011.8,32081.4,20075.9,124.3,116,122.8,52.2,239.3,208.3,124.3,116,122.8,-18545.8,305198.9
2023-03-15,7930.7,10338.2,11754.8,2170.3,42046.1,19428.1,12930.3,23313.7,9120.3,56.5,75.8,113.3,16.1,327.7,151.4,56.5,75.8,113.3,-29516.3,371615.5
2023-03-16,7228,9422.1,10713.2,1978,38320.4,17706.5,11784.5,21247.8,8312.2,51.5,69.1,103.3,14.7,298.6,138,51.5,69.1,103.3,-26900.9,338686.5
2023-03-17,13599.4,17727.7,20156.8,3721.6,72099.6,33314.7,22172.5,39977.7,15639.3,96.9,130,194.3,27.7,561.9,259.6,96.9,130,194.3,-50613.9,637236.7
2023-03-18,19314.7,25177.9,28627.9,5285.6,102399.9,47315.5,31490.7,56778.6,22211.9,137.6,184.6,276,39.3,798,368.7,137.6,184.6,276,-71884.7,905040.2
2023-03-19,24031.6,31326.7,35619.2,6576.4,127407.5,58870.7,39181.1,70644.8,27636.4,171.2,229.7,343.4,48.9,992.9,458.7,171.2,229.7,343.4,-89440,1126064.5
2023-03-20,11822.4,15411.2,17522.9,3235.3,62678.3,28961.5,19275.2,34753.8,13595.7,84.2,113,168.9,24,488.4,225.7,84.2,113,168.9,-44000.2,553969.1
2023-03-21,9672.9,12609.2,14336.9,2647.1,51282.3,23695.8,15770.6,28434.9,11123.8,68.9,92.5,138.2,19.7,399.6,184.6,68.9,92.5,138.2,-36000.1,453247.4
2023-03-22,41514,13287.5,10664.9,89.6,57773,14972.7,11731.4,17967.3,47741.1,295.7,97433.6,102822.5,6656.7,450.2,116.7,295.7,97433.6,102822.5,32156.2,858685.2
